audio_id,domain
fkn3kky00s137_set137098,"['0.61', '18']"
fcn2kmk00s129_set129081,"['0.52', '12']"
fss2kjs01s037_set037088,"['1.01', '19']"
mkn4kbj00s097_set097001,"['1.44', '6']"
mjn4ahs00s145_set145084,"['0.52', '27']"
mss4jkh03s174_set174001,"['1.5', '18']"
mss4lhs01s168_set168044,"['0.25', '11']"
mkn4kbj00s097_set097056,"['1.43', '14']"
fkn2jsy01s033_set033057,"['0.75', '11']"
fss4hcs00s071_set071065,"['0.62', '14']"
fcn2kjh00s180_set180015,"['0.97', '27']"
fkn3hej00s104_set104028,"['1.42', '16']"
fss2lsy00s146_set146086,"['0.64', '7']"
fss2kjs01s037_set037030,"['1.49', '8']"
fjb2ssh00s102_set102099,"['1.38', '21']"
fss2cyh00s056_set056083,"['0.99', '10']"
mjn3sjh01s163_set163074,"['1.45', '12']"
fjb1sjh00s103_set103080,"['0.6', '15']"
mjn2jss00s068_set068057,"['0.77', '13']"
fjb3kmy00s074_set074006,"['0.61', '18']"
fss2pkh00s094_set094039,"['1.39', '4']"
fcn2hij00s117_set117025,"['1.06', '7']"
fcb2yjh00s187_set187102,"['0.56', '8']"
fss3yhs01s027_set027030,"['1.4', '13']"
mkn3abc00s024_set024006,"['1.07', '16']"
fss3jek00s085_set085037,"['0.8', '24']"
fkn4lms02s186_set186071,"['1.08', '11']"
fkn3bra00s098_set098037,"['0.79', '10']"
fkn2smh00s120_set120059,"['1.29', '18']"
fjn4cos00s011_set011040,"['1.37', '5']"
fjb2khy00s083_set083065,"['1.21', '10']"
fcn3pej00s139_set139029,"['1.4', '12']"
mcn1lsg00s010_set010047,"['1.44', '17']"
fss3lkh00s028_set028098,"['0.73', '15']"
fjn3pyh00s030_set030078,"['0.9', '28']"
fjb3lbh01s076_set076042,"['0.71', '14']"
fkn1pjm00s017_set017021,"['1.29', '7']"
fss2kem02s115_set115101,"['0.39', '6']"
fcn4jbs00s042_set042037,"['1.4', '14']"
mkw4cws00s112_set112087,"['0.95', '7']"
mcn3jsg00s178_set178104,"['1.36', '4']"
fjn3jmj00s107_set107078,"['0.73', '9']"
fjb3lbh01s076_set076041,"['0.91', '6']"
mss3jhs00s093_set093082,"['0.54', '7']"
mss2shy01s067_set067060,"['0.41', '13']"
mcn3sgs00s036_set036054,"['1.08', '17']"
fkn1pjm00s017_set017057,"['1.49', '11']"
fss3lkh00s028_set028086,"['0.91', '5']"
fkw2khj02s122_set122003,"['0.61', '13']"
fjn3lbh00s063_set063022,"['0.56', '12']"
mjn2kgj00s083_set083101,"['0.87', '17']"
mcn3rhm00s151_set151052,"['1.31', '9']"
fss2ljs01s082_set082083,"['1.47', '16']"
fcn4ksj00s038_set038072,"['0.79', '19']"
mss3hsw00s074_set074008,"['0.29', '10']"
fkw3khj00s078_set078070,"['1.44', '20']"
fss5mjs00s057_set057035,"['0.63', '11']"
fcn4yyo00s181_set181064,"['0.51', '12']"
fjb4cbs00s173_set173077,"['0.78', '18']"
mkn3kgh00s111_set111101,"['0.61', '6']"
mss3cwl00s088_set088035,"['1.17', '4']"
mss2ksh03s003_set003025,"['0.68', '8']"
fjb2kmj00s044_set044018,"['0.65', '13']"
fss4ksh00s010_set010046,"['0.72', '4']"
fss1jsk00s092_set092084,"['0.31', '17']"
fss3pyj00s191_set191078,"['0.84', '26']"
fss3khs01s025_set025081,"['1.37', '22']"
fkb2lsj00s112_set112086,"['0.62', '12']"
mss3csg00s075_set075023,"['0.56', '8']"
mkw3jsm01s200_set200030,"['0.79', '11']"
fkn2jjs00s051_set051017,"['0.41', '5']"
fcn2kkh01s172_set172072,"['1.21', '5']"
fjn1ajh00s174_set174025,"['1.43', '9']"
fkb2smj00s059_set059022,"['0.47', '17']"
fjb3yhs00s012_set012101,"['0.88', '23']"
fkw1kke00s196_set196035,"['0.28', '5']"
mss3lky00s020_set020066,"['0.63', '10']"
mkn3koh01s048_set048094,"['1.2', '10']"
mss2ocs00s138_set138004,"['0.33', '23']"
fjn2ksh01s018_set018083,"['0.57', '18']"
fss2lch01s171_set171040,"['1.38', '5']"
fjb2kem01s095_set095051,"['0.32', '17']"
fjb2kem01s095_set095018,"['0.77', '6']"
fkn2jjs00s051_set051079,"['0.54', '15']"
mkw2kds00s044_set044044,"['0.88', '15']"
fss3jmk00s167_set167051,"['1.01', '15']"
fkw3lsh00s035_set035023,"['0.56', '20']"
mjn3jbc00s179_set179077,"['0.7', '9']"
fjn3pyh00s030_set030045,"['0.8', '5']"
mcn3jsg00s178_set178067,"['0.57', '12']"
mkw4ljg00s190_set190091,"['0.84', '15']"
fjb2ljh00s053_set053056,"['0.37', '13']"
fcb2yjh00s187_set187039,"['0.48', '5']"
mss3ktj00s025_set025090,"['0.65', '15']"
fjn3pyh00s030_set030019,"['0.64', '14']"
mjn2kgj00s083_set083067,"['1.28', '17']"
fcn2pkm00s169_set169084,"['0.56', '8']"
fkw1cek00s195_set195002,"['1.15', '9']"
fss3yje00s001_set001003,"['0.53', '15']"
fjn2jms00s150_set150074,"['1.24', '4']"
fcn3jsy00s013_set013104,"['0.4', '25']"
fss3jek00s085_set085101,"['0.49', '14']"
fjn3psy00s133_set133081,"['0.66', '15']"
fjn2ksh01s018_set018105,"['1.05', '16']"
fss4jsy03s143_set143086,"['0.52', '11']"
fkn2jsy02s065_set065083,"['1.38', '10']"
fkn3hmh00s144_set144043,"['0.95', '13']"
fjn4cos00s011_set011002,"['1.37', '12']"
mkn4jmg00s077_set077093,"['1.47', '14']"
mjn2hks01s102_set102005,"['1.32', '10']"
fss3yje00s001_set001001,"['1.23', '22']"
mjn3lgs00s171_set171026,"['1.49', '20']"
mss4ybh00s107_set107017,"['0.51', '6']"
fjn3kir00s014_set014051,"['0.53', '17']"
fss3khs01s025_set025088,"['0.23', '22']"
mcn4keg00s188_set188046,"['0.49', '20']"
mcn3lhj00s101_set101088,"['0.74', '17']"
fjn2jhj01s152_set152085,"['1.12', '28']"
fss3yhs01s027_set027062,"['1.26', '13']"
mcn1lsg00s010_set010014,"['1.24', '16']"
fcn3cks01s048_set048053,"['1.02', '10']"
mjn2jss00s068_set068071,"['1.26', '21']"
fss2kjs01s037_set037021,"['1.5', '16']"
mkn2kgy00s195_set195023,"['1.24', '8']"
mss3hck00s089_set089029,"['0.82', '7']"
mkn3kyh01s182_set182032,"['0.54', '11']"
fcn1sjr00s192_set192011,"['1.5', '11']"
mcn3ldi00s028_set028019,"['1.18', '15']"
mkn4phc00s115_set115057,"['1.15', '8']"
fss3pks00s029_set029008,"['0.5', '17']"
mkn4eds00s014_set014041,"['1.5', '11']"
mjn2pjh00s127_set127050,"['1.43', '10']"
mkn1swj00s078_set078083,"['1.1', '16']"
mjn4hbs00s170_set170103,"['1.15', '9']"
fkb2smj00s059_set059056,"['1.41', '13']"
fkw1cek00s195_set195059,"['1.21', '13']"
fss3khs01s025_set025089,"['0.79', '12']"
mcn1hsy00s192_set192068,"['1.0', '10']"
mjn2hhs01s016_set016053,"['1.49', '11']"
fss4scs00s008_set008095,"['0.68', '21']"
fjn1nyr00s190_set190020,"['0.83', '22']"
fss2ljk00s024_set024076,"['1.33', '9']"
fkw2lch00s047_set047008,"['1.45', '9']"
mss1kkm01s129_set129094,"['0.29', '9']"
fss3yjs00s072_set072014,"['1.43', '10']"
mcn2sdw00s175_set175097,"['0.56', '10']"
mjn3jhg00s059_set059056,"['1.45', '25']"
fjb3pka01s147_set147066,"['0.91', '15']"
mss3kah00s160_set160058,"['0.91', '4']"
fss4ysj00s111_set111014,"['1.42', '22']"
fcn2hij00s117_set117078,"['1.03', '20']"
mcn4pcg00s109_set109077,"['0.65', '17']"
fjn3kir00s014_set014009,"['1.25', '7']"
mjn3lwt00s172_set172042,"['0.82', '10']"
mss3kjs05s147_set147064,"['1.46', '10']"
fkn3kja00s160_set160052,"['1.18', '16']"
mjn2jyg01s141_set141072,"['1.08', '5']"
mss3jhs00s093_set093067,"['1.27', '3']"
mss3kyk00s140_set140020,"['0.58', '4']"
fkw4jsh00s154_set154012,"['1.07', '14']"
mkn4jmc00s166_set166038,"['0.7', '10']"
fkw1cek00s195_set195051,"['0.46', '5']"
fkn4lms02s186_set186062,"['1.21', '17']"
fcn5msh00s168_set168032,"['1.33', '7']"
mkn2kkm00s004_set004073,"['1.2', '10']"
mkw1shg00s184_set184045,"['0.96', '12']"
fkn3bra00s098_set098046,"['0.54', '18']"
mss2pgy00s066_set066056,"['1.06', '4']"
fkn3kja00s160_set160027,"['1.22', '18']"
fss3pmj00s128_set128080,"['1.08', '11']"
fkn3hsh00s156_set156001,"['0.23', '5']"
mss3cgh00s164_set164003,"['0.62', '8']"
mkn3kes00s165_set165054,"['0.62', '9']"
fcn3ljs00s081_set081022,"['0.51', '8']"
fkw2lch00s047_set047040,"['0.55', '13']"
mkn3ejs00s095_set095084,"['0.24', '21']"
fss3kmh00s015_set015030,"['1.46', '9']"
mss2shy01s067_set067080,"['1.46', '20']"
mkn3jip00s034_set034099,"['0.88', '7']"
mkw3lji01s191_set191075,"['0.53', '18']"
fss3hhy01s070_set070056,"['0.45', '18']"
mss1bsc00s012_set012053,"['0.67', '17']"
mkn3kog00s032_set032088,"['0.39', '11']"
mkw3pks01s149_set149082,"['0.47', '15']"
fkw3hhy00s039_set039087,"['0.52', '7']"
mss3hsw00s074_set074094,"['1.01', '24']"
fss4jse00s114_set114028,"['0.74', '10']"
mcn3ksj01s042_set042064,"['0.56', '12']"
fjn4jms01s153_set153071,"['0.3', '5']"
mjn3jbc00s179_set179081,"['0.54', '13']"
mjn3lyc00s086_set086059,"['0.98', '19']"
mkn3kgh00s111_set111099,"['1.46', '25']"
mkn4pgs00s139_set139038,"['0.46', '17']"
mss4hcy00s021_set021059,"['1.02', '7']"
fkn4shy00s193_set193032,"['1.07', '12']"
fkn2sjs01s123_set123096,"['0.52', '15']"
fkb3ksm00s121_set121019,"['1.19', '9']"
mkn4jmg00s077_set077104,"['0.77', '14']"
mss2nsm00s121_set121072,"['0.43', '11']"
mkn2ljw01s124_set124050,"['0.25', '20']"
fjb2khy00s083_set083023,"['1.03', '8']"
mcn3wjs00s105_set105011,"['0.58', '11']"
mss3kjh02s156_set156073,"['1.09', '25']"
fcn2hij00s117_set117014,"['1.01', '17']"
mss2csj00s080_set080053,"['1.45', '17']"
mkn3njm00s133_set133079,"['0.59', '9']"
fkw3yhj01s194_set194032,"['0.21', '7']"
mjn3kbs01s173_set173078,"['0.71', '7']"
fkw3khj00s078_set078040,"['1.24', '14']"
mcn1lsg00s010_set010074,"['0.49', '14']"
fss4sjs00s023_set023017,"['0.43', '11']"
fkn2kkw00s132_set132067,"['0.4', '7']"
fkn2ley00s124_set124027,"['0.35', '16']"
fjn2kel00s130_set130042,"['0.68', '15']"
mkn2mkn00s123_set123064,"['0.43', '12']"
mss2bjh00s001_set001008,"['0.94', '18']"
mkn4jmg00s077_set077016,"['1.28', '23']"
mjn2jss00s068_set068044,"['1.4', '17']"
fkn3yks00s097_set097090,"['0.43', '25']"
fjb2khy00s083_set083060,"['0.24', '12']"
fjb3ohs00s090_set090038,"['0.74', '10']"
mss2hsc00s064_set064035,"['1.24', '8']"
mcn3ykj00s033_set033076,"['0.39', '22']"
mcn2hsh02s057_set057078,"['1.43', '8']"
fkn3kky00s137_set137079,"['0.4', '16']"
fkw3hhy00s039_set039012,"['1.21', '6']"
mkn2ngw00s055_set055091,"['1.29', '9']"
fkn4lms02s186_set186037,"['1.32', '8']"
fss4lys00s136_set136030,"['0.93', '20']"
fcn3jsy00s013_set013032,"['1.43', '13']"
fjn1nyr00s190_set190063,"['1.03', '25']"
fcn2pkm00s169_set169101,"['1.17', '13']"
mcn1lsg00s010_set010075,"['0.56', '15']"
fkb2ahj00s046_set046075,"['1.31', '27']"
fkn2lho00s100_set100044,"['0.24', '13']"
fcn3cks01s048_set048044,"['1.48', '3']"
fjn4csh00s164_set164043,"['0.47', '6']"
mjn4lys01s158_set158035,"['1.0', '11']"
mcn2osh00s185_set185090,"['0.44', '20']"
mjn3lyc00s086_set086097,"['0.77', '9']"
mjn3lgs00s171_set171031,"['0.55', '7']"
mcn4aib00s197_set197020,"['0.91', '9']"
mjn2kgj00s083_set083018,"['1.1', '3']"
fss2kem02s115_set115042,"['0.96', '6']"
fkw2lsy01s166_set166102,"['0.3', '16']"
fkn2ley00s124_set124085,"['0.73', '14']"
fss2kem02s115_set115022,"['0.43', '9']"
mss3csg00s075_set075010,"['0.65', '11']"
mss2kjy00s002_set002055,"['1.44', '27']"
mjn3lgs00s171_set171021,"['0.43', '19']"
fcn5msh00s168_set168024,"['1.29', '9']"
mkn2htw00s134_set134047,"['0.66', '19']"
fkb3ksm00s121_set121020,"['1.4', '7']"
mjn2shr00s114_set114083,"['0.58', '14']"
fcn2hij00s117_set117100,"['0.38', '13']"
mjn4jha00s031_set031057,"['0.32', '9']"
mkn1swj00s078_set078100,"['1.36', '17']"
fcn3cks01s048_set048083,"['0.26', '9']"
mkn3kog00s032_set032081,"['1.35', '17']"
fkw3lsh00s035_set035061,"['0.49', '20']"
fss2kjs01s037_set037056,"['0.77', '11']"
mkw3hse00s159_set159095,"['0.34', '15']"
mkn3jyj02s183_set183005,"['1.28', '23']"
fjb3kjs02s062_set062029,"['1.08', '14']"
fkw4kem00s005_set005006,"['0.75', '24']"
mkn1kth00s137_set137029,"['0.57', '11']"
fss3yhs01s027_set027097,"['0.47', '11']"
fjn4csh00s164_set164062,"['1.44', '7']"
mjn2shr00s114_set114094,"['0.25', '9']"
fjb1shk00s183_set183052,"['1.12', '7']"
mss3jyj01s146_set146041,"['0.29', '19']"
mss3lky00s020_set020045,"['1.16', '14']"
mcn2jih00s186_set186082,"['0.68', '21']"
fss4jhk00s148_set148038,"['1.21', '14']"
mkw4hym00s199_set199004,"['1.19', '8']"
fjb2kmj00s044_set044073,"['0.92', '25']"
mcn4lbj00s113_set113086,"['0.83', '11']"
mss3kjy01s099_set099087,"['0.87', '21']"
mkn4eds00s014_set014008,"['0.94', '10']"
fkn4cks00s034_set034029,"['0.36', '15']"
fkw3khj00s078_set078061,"['0.83', '24']"
mkn4phc00s115_set115060,"['0.27', '13']"
fkn1pjm00s017_set017071,"['1.29', '14']"
mcn1lsg00s010_set010007,"['1.26', '19']"
mcn4aib00s197_set197018,"['0.74', '13']"
fcn3khs02s138_set138083,"['0.49', '16']"
mcn4pcg00s109_set109034,"['1.15', '13']"
fcn3sio00s088_set088077,"['0.31', '21']"
fcn2pkm00s169_set169039,"['0.69', '12']"
mcn2hsh02s057_set057060,"['1.45', '15']"
mss2ksh03s003_set003082,"['0.94', '6']"
mjn3kbs00s169_set169086,"['0.76', '19']"
mss2ksh05s065_set065052,"['1.39', '9']"
mjn2pjh00s127_set127018,"['0.22', '14']"
mkn3jyg00s073_set073036,"['0.62', '15']"
fcn1hje00s199_set199010,"['0.95', '12']"
fkn3hsh00s156_set156020,"['0.99', '10']"
mkn2kcy00s069_set069086,"['1.14', '4']"
mcn3lgh00s150_set150052,"['0.36', '12']"
mkn2yjs01s079_set079055,"['0.37', '19']"
fcn1hje00s199_set199041,"['0.53', '20']"
fjb2kem01s095_set095080,"['1.22', '7']"
fss3pks00s029_set029072,"['0.72', '18']"
fjn2kel00s130_set130054,"['0.81', '20']"
fkn3kja00s160_set160090,"['1.08', '8']"
mkn3njm00s133_set133071,"['1.29', '8']"
fss5mjs00s057_set057034,"['0.38', '4']"
fcn2kmk00s129_set129052,"['0.93', '11']"
fss3jmh00s099_set099045,"['1.35', '12']"
mjn3lji00s100_set100100,"['0.7', '27']"
fjn2pby00s155_set155011,"['1.16', '11']"
fkw3khj00s078_set078026,"['1.39', '13']"
fkw1cek00s195_set195078,"['1.1', '23']"
fkn1syl00s178_set178006,"['0.25', '17']"
mcn2lds00s135_set135027,"['0.39', '22']"
mcn1lch04s193_set193011,"['1.39', '14']"
fss3jmh00s099_set099028,"['0.2', '9']"
fcn2kmk00s129_set129044,"['0.93', '10']"
mkn4pgs00s139_set139012,"['0.28', '14']"
fjb2kmj00s044_set044013,"['0.34', '14']"
mkn3ejs00s095_set095025,"['1.5', '15']"
fjn2jhj01s152_set152017,"['1.08', '9']"
fjn4jms01s153_set153036,"['1.2', '22']"
fkn2hsj00s087_set087040,"['1.21', '14']"
fss3yjs00s072_set072099,"['1.08', '5']"
fjb4cbs00s173_set173085,"['0.52', '24']"
mss2bjh00s001_set001089,"['1.0', '10']"
mjn2hhs01s016_set016020,"['1.2', '18']"
mss4lsw00s045_set045040,"['1.41', '3']"
mcn3kgw00s053_set053019,"['0.91', '26']"
fcn5msh00s168_set168020,"['0.47', '7']"
fkb3ksm00s121_set121040,"['0.85', '8']"
mkw4cws00s112_set112027,"['0.96', '24']"
mjn3lwt00s172_set172085,"['0.4', '7']"
fkw3kcs00s198_set198043,"['0.63', '19']"
fkb3lkh01s161_set161069,"['0.46', '6']"
mss2hhg00s081_set081034,"['1.04', '12']"
mss3kah00s160_set160001,"['0.45', '9']"
fcn4ljs02s197_set197095,"['1.2', '15']"
mjn2hhs01s016_set016084,"['1.25', '22']"
mkn3lgn00s051_set051023,"['0.72', '10']"
fss1kej00s068_set068015,"['1.18', '8']"
fkb2smj00s059_set059023,"['1.14', '6']"
fjb4sye00s080_set080027,"['0.82', '19']"
mkn2mkn00s123_set123104,"['0.63', '15']"
fss2kjs00s032_set032072,"['1.28', '7']"
mcn4ybs00s062_set062093,"['0.43', '23']"
mkn3jws00s043_set043052,"['1.25', '18']"
fss4ksh00s010_set010007,"['0.3', '5']"
mss2kdh00s125_set125008,"['0.73', '13']"
mkn3jip00s034_set034017,"['1.36', '13']"
fjb3pjy00s106_set106071,"['0.76', '21']"
fss3hhy01s070_set070028,"['1.0', '9']"
mss3csg00s075_set075046,"['1.28', '25']"
fjn2jhj01s152_set152061,"['0.36', '10']"
mss4lsw00s045_set045020,"['1.23', '6']"
mcn3lgh00s150_set150082,"['0.34', '8']"
fss4jsy03s143_set143093,"['0.49', '10']"
mjn3lgs00s171_set171054,"['0.84', '7']"
fss4jse00s114_set114012,"['0.25', '8']"
fjn4cos00s011_set011059,"['0.37', '10']"
mkw3lwc00s091_set091064,"['0.52', '15']"
mss3cwl00s088_set088101,"['1.19', '5']"
mkn3lsw01s046_set046072,"['0.53', '9']"
mss3kyk00s140_set140097,"['1.19', '22']"
mcn4pcg00s109_set109080,"['1.44', '10']"
fss2kwi00s026_set026014,"['1.02', '9']"
fjn3lbh00s063_set063004,"['1.46', '12']"
mkn4phc00s115_set115027,"['1.26', '9']"
mcn4gjh00s194_set194013,"['1.18', '12']"
mss4ybh00s107_set107080,"['1.15', '3']"
mkn2ljw01s124_set124083,"['0.54', '10']"
fcb1jkh00s200_set200093,"['0.89', '13']"
mkn4jmg00s077_set077042,"['0.72', '9']"
fkn3pka00s073_set073088,"['0.88', '11']"
fss4peo00s004_set004059,"['0.77', '6']"
mss4ljw00s039_set039011,"['0.82', '16']"
fcn4yyo00s181_set181054,"['0.48', '13']"
fjn3lbh00s063_set063066,"['1.14', '8']"
fcn3lms00s110_set110059,"['0.99', '12']"
mkw4ljg00s190_set190033,"['1.01', '12']"
fjb3kjs02s062_set062095,"['0.98', '9']"
fss3jmh00s099_set099014,"['1.0', '6']"
mkn1swj00s078_set078096,"['0.21', '14']"
fjb3cks02s105_set105059,"['1.16', '8']"
mss4hwb00s030_set030078,"['0.53', '10']"
fkw3hhy00s039_set039102,"['1.18', '19']"
mss1kkm01s129_set129092,"['1.2', '17']"
fcn5msh00s168_set168040,"['1.32', '18']"
mss1kpj00s070_set070098,"['1.23', '6']"
fjn3jmj00s107_set107059,"['0.29', '9']"
fjb4cbs00s173_set173057,"['1.16', '15']"
fjb3yhs00s012_set012062,"['1.44', '6']"
mkn3jyj02s183_set183091,"['1.45', '17']"
mjn2kgj00s083_set083052,"['0.43', '11']"
fcn3jsy00s013_set013051,"['1.25', '17']"
fjn3psy00s133_set133085,"['0.76', '15']"
fss2chm00s009_set009017,"['0.59', '18']"
mcn4aib00s197_set197023,"['0.97', '19']"
fcn4jbs00s042_set042082,"['0.98', '14']"
fcn4jbs00s042_set042079,"['0.4', '12']"
mjn2hks01s102_set102047,"['0.23', '16']"
fkn3kky00s137_set137036,"['0.45', '21']"
fkn2jjs00s051_set051099,"['1.32', '20']"
fcn3sio00s088_set088092,"['1.36', '6']"
fkw3kma00s170_set170078,"['1.09', '23']"
mjn3kbs00s169_set169010,"['0.72', '12']"
fss2lch01s171_set171066,"['1.07', '11']"
mss3cwl00s088_set088099,"['1.3', '5']"
mcn2jih00s186_set186071,"['0.31', '13']"
fcb3hkp00s045_set045053,"['0.49', '18']"
mss3kyk00s140_set140071,"['0.42', '12']"
mkn3lsw01s046_set046102,"['0.53', '12']"
fcn3khs02s138_set138065,"['0.6', '18']"
fss2kem02s115_set115043,"['1.0', '13']"
mkn3kog00s032_set032002,"['0.93', '17']"
fcn4jbs00s042_set042028,"['0.69', '30']"
mkn4csw00s060_set060032,"['0.29', '11']"
fcb3hkp00s045_set045034,"['0.93', '17']"
mjn4ahs00s145_set145013,"['1.22', '13']"
mkw3pks01s149_set149079,"['1.4', '11']"
mjn2jyg01s141_set141017,"['1.03', '8']"
mjn3sjh01s163_set163009,"['1.22', '7']"
mjn3lyc00s086_set086054,"['0.21', '13']"
fss3kmh01s084_set084100,"['1.13', '20']"
fkw4jsh00s154_set154102,"['0.87', '10']"
mjn3shs00s167_set167096,"['0.25', '5']"
mkn1kth00s137_set137041,"['1.2', '17']"
mjn1chs00s198_set198053,"['1.46', '10']"
mss2msi00s122_set122049,"['0.33', '17']"
mkn3kjh03s161_set161096,"['0.58', '10']"
mcn3ldi00s028_set028096,"['0.49', '24']"
fkn3hsh00s156_set156027,"['1.15', '15']"
fkb2ymh00s016_set016013,"['1.37', '7']"
mcn1hsy00s192_set192036,"['0.3', '22']"
fkn2smh00s120_set120029,"['1.27', '4']"
fjb3yhs00s012_set012011,"['0.94', '17']"
mkn4pgs00s139_set139018,"['0.77', '9']"
mjn2shr00s114_set114104,"['0.27', '9']"
mkn3kgh00s111_set111079,"['0.48', '11']"
fss4scs00s008_set008022,"['0.45', '15']"
fss4jsy03s143_set143063,"['0.24', '13']"
mjn3phs02s047_set047098,"['0.83', '16']"
fcb1khh01s184_set184026,"['0.74', '8']"
fss4jhk00s148_set148036,"['0.52', '11']"
fkb3leh00s101_set101044,"['0.79', '21']"
mkw3lwc00s091_set091034,"['0.45', '25']"
fkn4ceh00s189_set189081,"['0.64', '18']"
fcn1hje00s199_set199027,"['1.35', '7']"
mkn4kbj00s097_set097096,"['1.04', '10']"
fss2ljs01s082_set082035,"['1.15', '32']"
fjn2pkr00s050_set050010,"['1.17', '6']"
fss2pkh00s094_set094004,"['0.24', '11']"
mkn3abc00s024_set024100,"['1.29', '7']"
mkn3kty00s132_set132034,"['0.53', '14']"
mkw3hse00s159_set159043,"['1.13', '8']"
fkw3hhy00s039_set039063,"['1.27', '14']"
fss3kmh01s084_set084035,"['1.33', '9']"
mcn3jsj00s040_set040020,"['1.46', '8']"
mjn2shr00s114_set114053,"['1.19', '22']"
mcn3ksy00s026_set026014,"['0.53', '4']"
fkn4shy00s193_set193021,"['1.27', '5']"
fss3pmj00s128_set128015,"['0.31', '10']"
fss4yhj00s060_set060039,"['0.96', '10']"
fkw3hsh01s188_set188056,"['1.21', '9']"
fss3yhs01s027_set027052,"['0.25', '16']"
fkn4cks00s034_set034076,"['1.12', '23']"
fss4lys00s136_set136048,"['1.48', '6']"
fss3khj01s086_set086034,"['0.9', '5']"
fkn2kkw00s132_set132036,"['0.53', '11']"
fjb4sye00s080_set080059,"['0.65', '21']"
fcn2kkh01s172_set172025,"['0.75', '7']"
mcn3ldi00s028_set028084,"['0.59', '14']"
fss2kem02s115_set115104,"['0.82', '22']"
fkw4kem00s005_set005012,"['0.22', '13']"
fkb3leh00s101_set101079,"['0.42', '9']"
fkn2kkw00s132_set132033,"['0.53', '17']"
mcn3shm00s130_set130064,"['1.18', '15']"
fss3khs00s003_set003056,"['0.7', '11']"
mcn2lds00s135_set135077,"['0.49', '27']"
fss3pks00s029_set029092,"['1.47', '26']"
mss2nys00s006_set006002,"['0.8', '14']"
fcn3hhs00s089_set089087,"['0.45', '10']"
fkn2ley00s124_set124082,"['1.38', '7']"
mcn2jjs01s085_set085004,"['0.32', '3']"
mss4kyc00s041_set041081,"['1.02', '5']"
fkn2sjs01s123_set123077,"['1.06', '22']"
mjn2jyg01s141_set141005,"['0.64', '24']"
fkw3kcs00s198_set198082,"['1.45', '7']"
mjn3pyh01s157_set157017,"['0.37', '3']"
mkn2kjs03s027_set027029,"['0.64', '11']"
mss4eks00s017_set017005,"['0.75', '15']"
mkn4eds00s014_set014063,"['1.11', '11']"
fcn3hhs00s089_set089005,"['0.8', '9']"
fjn1nyr00s190_set190010,"['1.21', '14']"
mkw3pks01s149_set149096,"['0.23', '23']"
fcn3jsy00s013_set013016,"['0.75', '11']"
fjb1sjh00s103_set103010,"['0.72', '17']"
fjb1shk00s183_set183050,"['0.92', '22']"
mkn3koh01s048_set048012,"['1.11', '13']"
fjb2psj00s064_set064008,"['1.02', '17']"
mkw1ljh01s177_set177103,"['1.21', '16']"
fss3yjs00s072_set072019,"['0.78', '6']"
fss3kmh00s015_set015063,"['1.43', '6']"
mss4ybh00s107_set107024,"['0.79', '14']"
mkn3jyj02s183_set183035,"['0.94', '12']"
fjn1nyr00s190_set190022,"['1.22', '15']"
mcn4lbj00s113_set113063,"['1.18', '21']"
mcn1lch04s193_set193086,"['0.82', '19']"
fkn2ley00s124_set124041,"['0.91', '13']"
mjn3jhg00s059_set059065,"['0.61', '12']"
mss4ybd00s082_set082047,"['1.44', '4']"
mss3ktj00s025_set025058,"['0.93', '15']"
mkn2kcy00s069_set069024,"['1.09', '13']"
mkn1hgc00s084_set084064,"['0.31', '21']"
fkw2lsy01s166_set166072,"['0.99', '9']"
mcn3pjg00s038_set038063,"['0.79', '10']"
mss3kjp00s094_set094016,"['0.44', '9']"
fjn4jms01s153_set153053,"['0.38', '16']"
mkn2mkn00s123_set123080,"['1.38', '11']"
mkn3jyg00s073_set073043,"['1.45', '14']"
fcn5msh00s168_set168066,"['0.83', '23']"
fkw3lsh00s035_set035104,"['0.79', '21']"
fjb3kjs02s062_set062092,"['0.46', '20']"
mjn3lji00s100_set100052,"['0.98', '7']"
mss3cgh00s164_set164020,"['1.07', '19']"
mkn4jmg00s077_set077001,"['0.66', '4']"
fss2ljs01s082_set082027,"['0.87', '22']"
mcn3kgw00s053_set053013,"['0.64', '4']"
mkw1ljh01s177_set177067,"['0.28', '20']"
mss2csj00s080_set080084,"['0.92', '10']"
mjn2scg00s090_set090001,"['0.51', '13']"
fkw4jsh00s154_set154034,"['0.25', '10']"
mss4ybh00s107_set107056,"['1.27', '9']"
fkn2jsy01s033_set033088,"['1.48', '18']"
fkw2phs01s165_set165044,"['1.07', '24']"
mkn2dhs00s015_set015064,"['0.76', '4']"
fcn4lsd00s007_set007055,"['1.3', '15']"
mkw3pks01s149_set149040,"['0.32', '11']"
mkw4ljg00s190_set190056,"['0.83', '18']"
fjn2pkr00s050_set050094,"['0.86', '23']"
mkn4jmg00s077_set077038,"['1.07', '16']"
mkn1swj00s078_set078093,"['1.46', '15']"
mss3sdh00s110_set110030,"['0.81', '13']"
mkn3lgn00s051_set051053,"['0.77', '10']"
mcn4gjh00s194_set194007,"['1.24', '14']"
fjn3kir00s014_set014073,"['0.98', '21']"
fkw3kma00s170_set170052,"['0.73', '23']"
fkn4ceh00s189_set189004,"['0.21', '15']"
fss3lmr00s006_set006062,"['0.35', '14']"
mcn4keg00s188_set188103,"['0.7', '19']"
