mcn1lch04s193_set193010,"['팬더', '화산', '나비']"
mss4lhs01s168_set168022,"['바이올린', '조각상', '주식']"
mcn4aib00s197_set197028,"['원자', '피아노', '바이올린']"
fss5mjs00s057_set057078,"['소프트웨어', '행성', '망원경']"
mss2pgy00s066_set066088,"['축구공', '팬더', '철도']"
mcn2jjs01s085_set085043,"['철도', '조각상', '나비']"
mkw3lji01s191_set191039,"['망원경', '스쿠버다이빙', '알파벳']"
mss2pug00s007_set007072,"['조각상', '우산', '나비']"
fss4sjs00s023_set023015,"['화산', '알파벳', '은하수']"
mkw2khr00s050_set050005,"['주식', '소프트웨어', '카멜레온']"
mkn2kcy00s069_set069092,"['샌드위치', '피아노', '축구공']"
fkw2jyj00s108_set108059,"['행성', '드론', '다이아몬드']"
fjn2pkr00s050_set050013,"['소프트웨어', '철도', '축구공']"
mss2kdh00s125_set125013,"['호랑이', '원자', '나비']"
fkn3pka00s073_set073101,"['주식', '해파리', '소프트웨어']"
fjn2pkr00s050_set050101,"['무지개', '미술관', '호랑이']"
fkb4keh00s031_set031005,"['만화책', '선글라스', '주식']"
mkw4oys00s119_set119078,"['알파벳', '주식', '팬더']"
fss3kmj02s163_set163009,"['잠수함', '조각상', '나비']"
mkw1ljh01s177_set177066,"['주식', '드론', '바이올린']"
mss2kjy00s002_set002017,"['무지개', '나비', '용암']"
mkn2ngw00s055_set055024,"['호랑이', '잠수함', '화산']"
fjb2ssh00s102_set102053,"['원자', '잠수함', '바이올린']"
fkn4ceh00s189_set189017,"['조각상', '알파벳', '아이스크림']"
fkn3lms01s113_set113087,"['드론', '축구공', '우산']"
mkw2agh00s076_set076073,"['미술관', '조각상', '철도']"
fjb1sjh00s103_set103019,"['축구공', '아이스크림', '바이올린']"
fss4jhk00s148_set148047,"['만화책', '호랑이', '해파리']"
fkb2ymh00s016_set016070,"['알파벳', '카멜레온', '선글라스']"
mjn3kbs00s169_set169085,"['선글라스', '알파벳', '철도']"
fjn2pkr00s050_set050068,"['알파벳', '드론', '우산']"
fjb3kmy00s074_set074005,"['미술관', '피아노', '화산']"
fjb3cks02s105_set105077,"['철도', '주식', '소프트웨어']"
fcn1hje00s199_set199029,"['무지개', '바이올린', '우산']"
mjn4kbh00s108_set108012,"['은하수', '바이올린', '잠수함']"
mkw4ljg00s190_set190094,"['다이아몬드', '카멜레온', '만화책']"
fjn4csh00s164_set164074,"['피아노', '카멜레온', '아이스크림']"
mcn3kss00s144_set144075,"['원자', '미술관', '소프트웨어']"
fcb1jkh00s200_set200035,"['조각상', '바이올린', '해파리']"
fkn4shy00s193_set193072,"['팬더', '미술관', '카멜레온']"
fkw3hhy00s039_set039042,"['소프트웨어', '무지개', '다이아몬드']"
mjn3sjh01s163_set163024,"['아이스크림', '나비', '해파리']"
mss1ahj01s009_set009103,"['조각상', '알파벳', '소프트웨어']"
mkw2lcs00s180_set180086,"['만화책', '해파리', '다이아몬드']"
mss2shy01s067_set067067,"['카멜레온', '축구공', '알파벳']"
fjb2kem01s095_set095023,"['행성', '망원경', '소프트웨어']"
mss4ksb00s098_set098054,"['은하수', '원자', '팬더']"
mss3sdh00s110_set110102,"['조각상', '다이아몬드', '망원경']"
fss3hsa00s141_set141063,"['망원경', '철도', '팬더']"
mjn2hks01s102_set102067,"['스쿠버다이빙', '호랑이', '소프트웨어']"
fkb4keh00s031_set031065,"['미술관', '드론', '행성']"
fss2pkh00s094_set094050,"['잠수함', '망원경', '조각상']"
mjn2hks01s102_set102014,"['소프트웨어', '드론', '샌드위치']"
fcn1sjr00s192_set192020,"['해파리', '카멜레온', '팬더']"
mkn2ljw01s124_set124015,"['우산', '드론', '호랑이']"
mjn2hks01s102_set102066,"['피아노', '만화책', '조각상']"
fss2lch01s171_set171018,"['무지개', '아이스크림', '조각상']"
mkn3njm00s133_set133052,"['미술관', '다이아몬드', '주식']"
mcn2ojp00s049_set049090,"['해파리', '팬더', '호랑이']"
fjb3lbh01s076_set076054,"['우산', '미술관', '선글라스']"
fkw2phs00s043_set043087,"['만화책', '철도', '알파벳']"
fss1bjy00s052_set052077,"['소프트웨어', '만화책', '샌드위치']"
mss3khs03s136_set136101,"['철도', '카멜레온', '스쿠버다이빙']"
fss3sjw00s096_set096026,"['만화책', '조각상', '주식']"
fjb1sjh00s103_set103014,"['조각상', '팬더', '드론']"
fkw4kem00s005_set005078,"['축구공', '샌드위치', '나비']"
fss1bjk00s021_set021063,"['우산', '용암', '망원경']"
fjb2kem01s095_set095039,"['화산', '스쿠버다이빙', '원자']"
mkn4pgs00s139_set139014,"['무지개', '잠수함', '축구공']"
fjn3kyo00s119_set119077,"['아이스크림', '소프트웨어', '주식']"
fjn1ajh00s174_set174098,"['미술관', '피아노', '샌드위치']"
mkn1hgc00s084_set084041,"['우산', '선글라스', '호랑이']"
mkn1kth00s137_set137055,"['해파리', '철도', '주식']"
mss3ysm00s019_set019077,"['미술관', '소프트웨어', '선글라스']"
mcn1lch04s193_set193049,"['용암', '다이아몬드', '원자']"
mcn2osh00s185_set185079,"['잠수함', '피아노', '샌드위치']"
fjb1sjh00s103_set103004,"['미술관', '은하수', '해파리']"
mss3sdh00s110_set110036,"['다이아몬드', '팬더', '주식']"
mkn2yjs01s079_set079086,"['소프트웨어', '스쿠버다이빙', '은하수']"
mkn4kjs04s087_set087069,"['철도', '나비', '잠수함']"
mkn1kth00s137_set137042,"['미술관', '망원경', '만화책']"
fss2ljk00s024_set024096,"['철도', '아이스크림', '샌드위치']"
mss2hsc00s064_set064056,"['나비', '잠수함', '은하수']"
mss2msi00s122_set122090,"['해파리', '선글라스', '소프트웨어']"
fss3khs00s003_set003067,"['소프트웨어', '용암', '호랑이']"
mcn2jsm00s143_set143015,"['주식', '소프트웨어', '축구공']"
mss2pgy00s066_set066063,"['해파리', '스쿠버다이빙', '행성']"
fkb2smj00s059_set059071,"['스쿠버다이빙', '주식', '해파리']"
mss2ksh05s065_set065041,"['호랑이', '팬더', '화산']"
fjn2ksh01s018_set018064,"['망원경', '우산', '호랑이']"
mss3kah00s160_set160027,"['은하수', '행성', '우산']"
fkn3kja00s160_set160061,"['드론', '팬더', '조각상']"
mss2hhg00s081_set081050,"['화산', '스쿠버다이빙', '해파리']"
mkn4phc00s115_set115009,"['화산', '피아노', '알파벳']"
mjn3jbc00s179_set179024,"['화산', '무지개', '만화책']"
fkn3hej00s104_set104103,"['무지개', '바이올린', '화산']"
fjb2ssh00s102_set102005,"['피아노', '화산', '샌드위치']"
mss2psj01s061_set061064,"['은하수', '조각상', '팬더']"
mss2nsm00s121_set121089,"['미술관', '소프트웨어', '알파벳']"
mss3csg00s075_set075081,"['피아노', '행성', '원자']"
fss1kej00s068_set068102,"['소프트웨어', '행성', '망원경']"
fkb2ymh00s016_set016074,"['다이아몬드', '드론', '팬더']"
mcn2ojp00s049_set049002,"['피아노', '샌드위치', '나비']"
mkn4kjs04s087_set087099,"['샌드위치', '무지개', '원자']"
fcn1sjr00s192_set192003,"['바이올린', '호랑이', '카멜레온']"
mcn3ksj01s042_set042051,"['샌드위치', '철도', '주식']"
fjb4koh00s075_set075061,"['샌드위치', '호랑이', '잠수함']"
fss3lmr00s006_set006040,"['행성', '선글라스', '은하수']"
mcn3ldi00s028_set028083,"['알파벳', '축구공', '철도']"
fjb1sjh00s103_set103055,"['우산', '철도', '소프트웨어']"
fcn4yyo00s181_set181088,"['망원경', '팬더', '용암']"
mkn1kth00s137_set137047,"['주식', '축구공', '소프트웨어']"
mcn3kgw00s053_set053103,"['호랑이', '만화책', '피아노']"
mjn3kbs00s169_set169065,"['조각상', '철도', '팬더']"
fjn3ksa00s049_set049104,"['축구공', '피아노', '팬더']"
fjn3jmj00s107_set107051,"['철도', '화산', '미술관']"
fjn2pby00s155_set155085,"['만화책', '소프트웨어', '망원경']"
mkw1ljh01s177_set177079,"['선글라스', '만화책', '행성']"
fss3lkh00s028_set028080,"['만화책', '선글라스', '호랑이']"
mss3kjs05s147_set147035,"['주식', '나비', '드론']"
mkn3kty00s132_set132103,"['바이올린', '주식', '나비']"
mss2csj00s080_set080048,"['바이올린', '잠수함', '카멜레온']"
mkn3kog00s032_set032025,"['피아노', '카멜레온', '아이스크림']"
mkn3kog00s032_set032006,"['스쿠버다이빙', '화산', '선글라스']"
fcn4yyo00s181_set181067,"['팬더', '행성', '소프트웨어']"
mkn2kjs03s027_set027072,"['알파벳', '용암', '철도']"
fjn4jms01s153_set153005,"['용암', '피아노', '나비']"
fss2ljk00s024_set024052,"['호랑이', '나비', '원자']"
mcn3ksj01s042_set042101,"['미술관', '아이스크림', '은하수']"
fss3kmj02s163_set163026,"['화산', '주식', '알파벳']"
fjn2pkr00s050_set050075,"['만화책', '해파리', '주식']"
mjn2jkh01s103_set103092,"['아이스크림', '호랑이', '알파벳']"
mjn2chj00s126_set126090,"['팬더', '행성', '원자']"
fss1bjy00s052_set052015,"['드론', '샌드위치', '원자']"
fjn3pbk00s135_set135104,"['망원경', '조각상', '바이올린']"
fjn2jms00s150_set150053,"['은하수', '화산', '용암']"
fcn4ksj00s038_set038064,"['축구공', '아이스크림', '바이올린']"
mss4ljw00s039_set039086,"['피아노', '선글라스', '잠수함']"
fcn4yyo00s181_set181074,"['알파벳', '원자', '해파리']"
fkn4ceh00s189_set189087,"['주식', '다이아몬드', '미술관']"
mkn4pgs00s139_set139088,"['호랑이', '해파리', '철도']"
fss4jhk00s148_set148011,"['스쿠버다이빙', '알파벳', '원자']"
fjb3kjs02s062_set062060,"['카멜레온', '은하수', '화산']"
fkn2khh00s020_set020086,"['무지개', '잠수함', '다이아몬드']"
mcn4keg00s188_set188095,"['샌드위치', '조각상', '피아노']"
fkn3kky00s137_set137009,"['피아노', '원자', '스쿠버다이빙']"
mcn3ldi00s028_set028028,"['알파벳', '다이아몬드', '조각상']"
fkw4kem00s005_set005001,"['주식', '알파벳', '다이아몬드']"
mss4ybh00s107_set107043,"['나비', '주식', '축구공']"
fss1ksh02s019_set019086,"['드론', '카멜레온', '망원경']"
mkn3kyh01s182_set182084,"['팬더', '망원경', '미술관']"
mss3khs03s136_set136070,"['우산', '해파리', '소프트웨어']"
fkn3kky00s137_set137032,"['샌드위치', '무지개', '피아노']"
mcn3kgh01s181_set181016,"['무지개', '우산', '스쿠버다이빙']"
fss4scs00s008_set008077,"['은하수', '카멜레온', '우산']"
mjn2chj00s126_set126016,"['행성', '호랑이', '다이아몬드']"
fss3sjw00s096_set096016,"['스쿠버다이빙', '나비', '바이올린']"
fjb3ohs00s090_set090055,"['피아노', '만화책', '망원경']"
mcn1hsy00s192_set192059,"['카멜레온', '잠수함', '다이아몬드']"
fcn4pkh01s142_set142085,"['용암', '카멜레온', '아이스크림']"
fjn4jks01s149_set149014,"['원자', '용암', '스쿠버다이빙']"
fss3pks00s029_set029071,"['바이올린', '소프트웨어', '피아노']"
fss3kmj02s163_set163012,"['미술관', '스쿠버다이빙', '카멜레온']"
fjn3kyo00s119_set119091,"['원자', '알파벳', '용암']"
fjn3kir00s014_set014025,"['카멜레온', '피아노', '드론']"
mkn2htw00s134_set134066,"['망원경', '샌드위치', '다이아몬드']"
mkw2khr00s050_set050097,"['스쿠버다이빙', '철도', '피아노']"
mcn4pcg00s109_set109040,"['잠수함', '피아노', '아이스크림']"
fkn3les01s151_set151041,"['철도', '미술관', '주식']"
fss4hcs00s071_set071082,"['팬더', '잠수함', '아이스크림']"
mcn3shm00s130_set130040,"['원자', '행성', '선글라스']"
fcn3lje00s159_set159007,"['아이스크림', '은하수', '만화책']"
fcb3kms00s127_set127050,"['팬더', '바이올린', '원자']"
fcb5ash00s157_set157098,"['철도', '나비', '팬더']"
fkn1lyo00s175_set175029,"['드론', '화산', '선글라스']"
mkn4kbj00s097_set097029,"['드론', '철도', '원자']"
fkw2lch00s047_set047096,"['나비', '카멜레온', '은하수']"
fjb2psj00s064_set064049,"['아이스크림', '행성', '만화책']"
mkn2ljw01s124_set124006,"['선글라스', '피아노', '해파리']"
mss4lhs01s168_set168039,"['용암', '축구공', '카멜레온']"
fjn4jms01s153_set153003,"['아이스크림', '주식', '은하수']"
mkn4jmc00s166_set166039,"['무지개', '팬더', '바이올린']"
fss2kwi00s026_set026005,"['축구공', '나비', '카멜레온']"
fkn3bra00s098_set098035,"['소프트웨어', '해파리', '원자']"
fjn3kyo00s119_set119064,"['다이아몬드', '샌드위치', '카멜레온']"
fss2ljk00s024_set024080,"['소프트웨어', '무지개', '주식']"
mss1kpj00s070_set070006,"['나비', '우산', '해파리']"
mkw4oys00s119_set119035,"['소프트웨어', '우산', '망원경']"
fkn2kkw00s132_set132063,"['축구공', '용암', '팬더']"
fkn3kky00s137_set137082,"['만화책', '축구공', '용암']"
mkn4jmg00s077_set077065,"['피아노', '스쿠버다이빙', '샌드위치']"
fss2kjs00s032_set032001,"['카멜레온', '드론', '아이스크림']"
mss2pjg01s063_set063089,"['망원경', '화산', '우산']"
fss2cyh00s056_set056014,"['은하수', '샌드위치', '스쿠버다이빙']"
fjn3pyh00s030_set030101,"['바이올린', '나비', '드론']"
fcn2hij00s117_set117018,"['축구공', '아이스크림', '은하수']"
fkw1cek00s195_set195031,"['아이스크림', '알파벳', '피아노']"
fss3kmh00s015_set015036,"['팬더', '해파리', '소프트웨어']"
mss4hcy00s021_set021095,"['소프트웨어', '카멜레온', '팬더']"
mss3lky00s020_set020010,"['스쿠버다이빙', '피아노', '아이스크림']"
fjb3kjs02s062_set062024,"['나비', '호랑이', '망원경']"
fss3yhs01s027_set027040,"['팬더', '스쿠버다이빙', '행성']"
mss2ksh05s065_set065055,"['행성', '나비', '축구공']"
fcb1khh01s184_set184013,"['주식', '축구공', '아이스크림']"
fss2cyh00s056_set056058,"['망원경', '드론', '만화책']"
fss2lea00s125_set125028,"['무지개', '축구공', '피아노']"
fcn1khj03s179_set179053,"['은하수', '나비', '스쿠버다이빙']"
fkw4kem00s005_set005047,"['철도', '우산', '다이아몬드']"
mss3cwl00s088_set088039,"['주식', '나비', '해파리']"
mss3kjy01s099_set099043,"['소프트웨어', '바이올린', '은하수']"
fjn3jmj00s107_set107011,"['나비', '은하수', '선글라스']"
fkn3lms01s113_set113027,"['미술관', '드론', '원자']"
fkn2kkw00s132_set132085,"['알파벳', '다이아몬드', '망원경']"
fkw3kcs00s198_set198020,"['팬더', '호랑이', '은하수']"
mss2msi00s122_set122084,"['피아노', '스쿠버다이빙', '조각상']"
fkn2sjs01s123_set123090,"['잠수함', '원자', '호랑이']"
mss4lyn00s104_set104030,"['잠수함', '주식', '망원경']"
fjb1shk00s183_set183097,"['스쿠버다이빙', '무지개', '원자']"
fjb3pka01s147_set147032,"['바이올린', '호랑이', '아이스크림']"
mcn2ojp00s049_set049019,"['행성', '용암', '철도']"
mss4jkh03s174_set174064,"['선글라스', '원자', '샌드위치']"
mcn4pcg00s109_set109053,"['해파리', '바이올린', '드론']"
mjn1chs00s198_set198090,"['선글라스', '원자', '다이아몬드']"
mss3cwl00s088_set088049,"['미술관', '주식', '화산']"
fjb2ljh00s053_set053090,"['선글라스', '화산', '팬더']"
mjn5kcr00s106_set106012,"['축구공', '행성', '주식']"
fss3jmk00s167_set167089,"['알파벳', '피아노', '해파리']"
mss3lky00s020_set020081,"['팬더', '망원경', '드론']"
mkn3kgh00s111_set111103,"['호랑이', '망원경', '축구공']"
fkn3pka00s073_set073055,"['해파리', '화산', '나비']"
fss2kkh00s055_set055069,"['피아노', '알파벳', '행성']"
mss3jhs00s093_set093056,"['무지개', '잠수함', '화산']"
mss1hwh00s128_set128068,"['무지개', '피아노', '화산']"
mkn2kjs03s027_set027026,"['팬더', '드론', '잠수함']"
mcn3kgw00s053_set053083,"['호랑이', '조각상', '미술관']"
fkb2smj00s059_set059083,"['바이올린', '카멜레온', '팬더']"
mkn2kkm00s004_set004034,"['나비', '철도', '잠수함']"
mss2bjh00s001_set001085,"['우산', '해파리', '카멜레온']"
mjn2kcs01s056_set056009,"['용암', '철도', '축구공']"
mss1kkm01s129_set129029,"['용암', '나비', '미술관']"
mcn3rhm00s151_set151073,"['조각상', '선글라스', '소프트웨어']"
mcn3pjg00s038_set038023,"['은하수', '용암', '나비']"
mjn4lys01s158_set158070,"['주식', '카멜레온', '행성']"
fjn3kyo00s119_set119009,"['카멜레온', '피아노', '만화책']"
fss3lkh00s028_set028097,"['원자', '주식', '해파리']"
fkw3yhj01s194_set194044,"['잠수함', '철도', '은하수']"
fjb2ssh00s102_set102018,"['호랑이', '행성', '주식']"
mcn3jsj00s040_set040065,"['샌드위치', '망원경', '용암']"
mkn3kyh01s182_set182051,"['팬더', '우산', '철도']"
mkn2ksh06s154_set154085,"['우산', '선글라스', '미술관']"
mkn1kth00s137_set137074,"['원자', '바이올린', '스쿠버다이빙']"
fss2lea00s125_set125018,"['선글라스', '해파리', '카멜레온']"
fjn3kyo00s119_set119101,"['샌드위치', '호랑이', '선글라스']"
fjb4sjo00s145_set145053,"['만화책', '소프트웨어', '망원경']"
mss3jhs00s093_set093070,"['행성', '잠수함', '다이아몬드']"
fss2lsy00s146_set146102,"['나비', '알파벳', '다이아몬드']"
mkw4hym00s199_set199001,"['샌드위치', '축구공', '스쿠버다이빙']"
fcn3lje00s159_set159038,"['망원경', '선글라스', '철도']"
mjn3pyh01s157_set157099,"['화산', '드론', '용암']"
fkn2sjs01s123_set123007,"['바이올린', '다이아몬드', '나비']"
